SPPLEO - Single Point Positioning for LEO satellites
____________________________________________________



Setup data
__________


Input file CMP_05_091_2F_SPPLEO.inp

Loading GPS observation data ...
  loaded /home/ae4872/Resources/Champ/CMP_05_091.rnx
  marker CHAMP
Select GPS observation data ...
  from   2005/04/01  00:00:00.000
  to     2005/04/01  23:59:30.000
  step   all
  first  2005/04/01  00:00:00.000
  last   2005/04/01  23:21:00.000
  total  8400 observations

Processing options:
  Single/dual frequ.       : L1/L2
  Position/velocity        : position only

Spacecraft parameters:
  SP3 s/c ID               : L06
  Antenna offset (XYZ) [m] :   -1.4880   0.0000  -0.3928

Edit limits:
  SNR                      : 0.0
  Elevation [deg]          : 0.0
  Sig(pseudorange) [m]     : 2.000
  Sig(range-rate) [m/s]    : 0.100
  PDOP                     : 6.0
  Min.number of obs.       : 4
  Min.number of obs.       : 4

Data weights:
  Sig(pseudorange) [m]     : 1.500

Loading GPS orbit and clock data ...
  loaded /home/ae4872/Resources/IGS/codx13165.sp3
  first  2005/04/01  00:00:00.000
  last   2005/04/01  23:59:30.000

Loading antenna offsets and patterns ...
  loaded /home/ae4872/Models/CMP_pod_est.atx
  loaded /home/ae4872/Models/igs05_1467_gnss.atx
Earth rotation parameters:
  UT1-UTC [s]              :  -0.573
  UTC-TAI [s]              : -32.000
  GPS-UTC [s]              :  13.000
  x_pole ["]               :  -0.029
  y_pole ["]               :   0.243


Single Point Positioning

  Date        GPS time          x[m]        y[m]        z[m]         cdt[m]   sigr[m] rmsPR[m]  nObs *
2005/04/01  19:32:00.000     -203583.3  -5335322.6  -4124365.6        89.8      2.82    0.69    7(7) +
PR  postfit stddev threshold exceeded (2.32m);  discarding PRN G26 (resid   4.80m; SNR 36,49)
2005/04/01  19:32:10.000     -200979.3  -5288211.8  -4184796.0       124.2      2.97    0.57    6(7) +
2005/04/01  19:32:20.000     -198283.1  -5240425.6  -4244689.7       136.1      3.91    0.17    5(6) +
2005/04/01  19:32:30.000     -195490.4  -5191965.8  -4304028.8       137.1      3.92    0.31    5(6) +
2005/04/01  19:32:40.000     -192600.5  -5142838.9  -4362806.5       114.0      3.92    0.20    5(6) +
2005/04/01  19:32:50.000     -189615.1  -5093054.1  -4421018.5       115.2      3.72    0.47    6(7) +
2005/04/01  19:33:00.000     -186531.0  -5042613.9  -4478654.4       116.4      3.73    0.57    6(7) +
2005/04/01  19:33:10.000     -183347.6  -4991529.3  -4535708.3        81.6      2.47    0.31    7(8) +
2005/04/01  19:33:20.000     -180068.2  -4939806.3  -4592174.9        50.2      2.47    0.85    7(8) +
2005/04/01  19:33:30.000     -176688.7  -4887451.1  -4648045.9        38.8      2.47    0.64    7(8) +
2005/04/01  19:33:40.000     -173207.7  -4834466.4  -4703310.5        36.2      2.46    0.24    7(7) +
2005/04/01  19:33:50.000     -169628.4  -4780866.4  -4757966.2        44.6      2.46    0.63    7(7) +
2005/04/01  19:34:00.000     -165948.3  -4726656.1  -4812000.1        11.4      2.46    0.51    7(7) +
2005/04/01  19:34:10.000     -162166.5  -4671840.5  -4865412.6       -25.4      2.46    0.16    7(7) +
2005/04/01  19:34:20.000     -158284.9  -4616427.0  -4918194.9       -36.4      2.46    0.40    7(7) +
2005/04/01  19:34:30.000     -154301.7  -4560425.9  -4970336.8       -36.0      2.45    0.43    7(7) +
2005/04/01  19:34:40.000     -150214.6  -4503843.4  -5021830.9       -23.8      2.45    0.39    7(7) +
2005/04/01  19:34:50.000     -146025.7  -4446685.2  -5072675.6       -44.2      2.45    0.32    7(7) +
2005/04/01  19:35:00.000     -141734.2  -4388960.0  -5122859.8       -73.1      2.45    0.67    7(7) +
2005/04/01  19:35:10.000     -137340.8  -4330675.5  -5172384.0       -69.4      2.45    0.20    7(7) +
2005/04/01  19:35:20.000     -132844.8  -4271840.6  -5221234.8       -81.7      2.45    0.18    7(7) +
2005/04/01  19:35:30.000     -128244.9  -4212460.4  -5269407.1      -121.7      3.81    0.31    6(6) +
2005/04/01  19:35:40.000     -123540.7  -4152544.6  -5316894.3      -139.1      3.80    0.45    6(6) +
2005/04/01  19:35:50.000     -118733.5  -4092101.4  -5363695.6      -143.6      3.79    0.11    6(6) +
2005/04/01  19:36:00.000     -113822.9  -4031138.9  -5409799.0      -120.7      3.79    0.23    6(6) +
2005/04/01  19:36:10.000     -108806.7  -3969662.0  -5455200.6      -109.6      3.78    0.04    6(6) +
2005/04/01  19:36:20.000     -103687.2  -3907683.2  -5499895.2      -123.9      3.77    0.38    6(7) +
2005/04/01  19:36:30.000      -98465.3  -3845209.9  -5543876.6      -118.9      3.77    0.27    6(7) +
PR  postfit stddev threshold exceeded (36.57m);  discarding PRN G24 (resid -97.43m; SNR 12,10)
2005/04/01  19:36:40.000      -93137.3  -3782246.0  -5587136.6      -105.9      3.76    0.22    6(7) +
PR  postfit stddev threshold exceeded (36.96m);  discarding PRN G24 (resid -98.37m; SNR 14,8)
2005/04/01  19:36:50.000      -87705.8  -3718804.1  -5629675.2      -123.6      3.75    0.22    6(7) +
2005/04/01  19:37:00.000      -82169.6  -3654891.7  -5671483.8      -142.1      3.75    0.12    6(7) +
2005/04/01  19:37:10.000      -76529.4  -3590518.0  -5712556.4      -131.6      3.74    0.23    6(7) +
2005/04/01  19:37:20.000      -70786.1  -3525688.8  -5752886.4      -142.8      3.74    0.22    6(7) +
PR  postfit stddev threshold exceeded (31.71m);  discarding PRN G24 (resid -80.25m; SNR 16,9)
2005/04/01  19:37:30.000      -64938.4  -3460416.1  -5792475.9      -170.2      3.48    0.70    7(8) +
2005/04/01  19:37:40.000      -58985.5  -3394703.6  -5831309.8      -175.6      3.48    0.21    7(7) +
2005/04/01  19:37:50.000      -52930.6  -3328566.7  -5869391.1      -168.8      3.47    1.09    7(7) +
2005/04/01  19:38:00.000      -46771.4  -3262007.7  -5906709.6      -135.5      3.47    0.38    7(7) +
2005/04/01  19:38:10.000      -40509.1  -3195037.5  -5943262.6      -118.9      3.35    1.03    8(8) +
PR  postfit stddev threshold exceeded (24.00m);  discarding PRN G01 (resid -78.12m; SNR 14,10)
2005/04/01  19:38:20.000      -34142.6  -3127666.8  -5979044.9      -123.3      3.35    0.85    8(9) +
PR  postfit stddev threshold exceeded (22.49m);  discarding PRN G01 (resid -73.12m; SNR 18,9)
PR  postfit stddev threshold exceeded (2.08m);  discarding PRN G31 (resid  -5.20m; SNR 14,22)
2005/04/01  19:38:30.000      -27673.7  -3059904.9  -6014057.0       -98.3      3.42    0.31    7(9) +
PR  postfit stddev threshold exceeded (21.70m);  discarding PRN G01 (resid -70.85m; SNR 21,9)
2005/04/01  19:38:40.000      -21102.7  -2991757.0  -6048288.1       -61.8      3.35    0.22    8(9) +
PR  postfit stddev threshold exceeded (22.95m);  discarding PRN G01 (resid -74.94m; SNR 21,10)
2005/04/01  19:38:50.000      -14429.3  -2923233.0  -6081731.7       -55.8      3.35    0.88    8(9) +
PR  postfit stddev threshold exceeded (20.07m);  discarding PRN G01 (resid -65.64m; SNR 21,10)
2005/04/01  19:39:00.000       -7653.4  -2854344.0  -6114391.9       -53.4      3.34    0.53    8(9) +
PR  postfit stddev threshold exceeded (19.54m);  discarding PRN G01 (resid -63.98m; SNR 21,10)
2005/04/01  19:39:10.000        -775.4  -2785098.2  -6146259.9       -71.0      3.34    0.56    8(9) +
2005/04/01  19:39:20.000        6203.3  -2715503.7  -6177328.3       -62.7      3.34    0.29    8(9) +
2005/04/01  19:39:30.000       13283.8  -2645570.0  -6207600.7       -29.1      3.34    0.51    8(9) +
2005/04/01  19:39:40.000       20463.5  -2575306.4  -6237066.1       -20.3      3.34    0.71    8(9) +
2005/04/01  19:39:50.000       27744.5  -2504722.6  -6265724.8        -7.4      3.34    0.63    8(9) +
2005/04/01  19:40:00.000       35124.8  -2433829.1  -6293575.2        17.4      3.34    0.36    8(9) +
PR  postfit stddev threshold exceeded (14.91m);  discarding PRN G01 (resid -49.20m; SNR 28,11)
2005/04/01  19:40:10.000       42603.8  -2362631.4  -6320607.3        34.2      3.34    0.24    8(9) +
2005/04/01  19:40:20.000       50181.0  -2291141.9  -6346822.0        40.4      3.34    1.08    8(9) +
2005/04/01  19:40:30.000       57857.5  -2219368.1  -6372215.9        24.9      3.09    0.85    9(9) +
2005/04/01  19:40:40.000       65631.2  -2147321.4  -6396786.1        19.2      3.09    0.74    9(9) +
2005/04/01  19:40:50.000       73501.5  -2075009.2  -6420525.3        51.4      3.09    0.49    9(9) +
2005/04/01  19:41:00.000       81468.0  -2002442.0  -6443435.1        78.1      3.09    0.28    9(9) +
2005/04/01  19:41:10.000       89529.7  -1929629.4  -6465508.7        89.3      3.09    0.24    9(9) +
2005/04/01  19:41:20.000       97686.0  -1856580.9  -6486747.7        79.6      2.46    0.57   10(10) +
2005/04/01  19:41:30.000      105937.3  -1783305.3  -6507147.4        61.8      2.46    0.81   10(10) +
2005/04/01  19:41:40.000      114281.5  -1709812.5  -6526703.8        76.6      2.47    0.47   10(10) +
2005/04/01  19:41:50.000      122719.8  -1636111.9  -6545417.6        79.5      2.47    0.82   10(10) +
2005/04/01  19:42:00.000      131248.8  -1562214.9  -6563284.9        58.2      2.47    0.74   10(10) +
2005/04/01  19:42:10.000      139868.7  -1488128.9  -6580300.8        56.8      2.47    0.57   10(10) +
2005/04/01  19:42:20.000      148577.8  -1413863.9  -6596465.3        72.8      2.48    0.69   10(10) +
2005/04/01  19:42:30.000      157378.0  -1339430.2  -6611771.5        57.5      2.48    0.54   10(10) +
2005/04/01  19:42:40.000      166266.9  -1264837.3  -6626224.9        46.0      2.48    1.12   10(10) +
2005/04/01  19:42:50.000      175241.1  -1190095.5  -6639828.4        69.7      2.49    0.56   10(10) +
2005/04/01  19:43:00.000      184303.5  -1115213.5  -6652567.7        76.0      2.49    0.43   10(10) +
2005/04/01  19:43:10.000      193450.6  -1040201.0  -6664441.6        61.9      2.49    1.39   10(10) +
2005/04/01  19:43:20.000      202683.4   -965069.9  -6675463.5        84.2      2.50    0.59   10(10) +
2005/04/01  19:43:30.000      211999.8   -889827.0  -6685611.6       109.9      2.50    0.36   10(10) +
2005/04/01  19:43:40.000      221398.4   -814483.6  -6694901.6       107.4      2.50    0.47   10(10) +
2005/04/01  19:43:50.000      230879.3   -739049.4  -6703319.5        89.7      2.51    0.65   10(10) +
2005/04/01  19:44:00.000      240438.2   -663534.4  -6710881.0        57.5      2.51    1.21   10(10) +
2005/04/01  19:44:10.000      250078.8   -587948.1  -6717566.3        45.5      3.20    0.74    9(10) +
2005/04/01  19:44:20.000      259798.2   -512299.9  -6723381.2        44.3      3.21    0.42    9(10) +
2005/04/01  19:44:30.000      269593.0   -436600.4  -6728329.8        19.5      3.22    0.33    9(10) +
2005/04/01  19:44:40.000      279464.1   -360859.7  -6732406.6        -7.0      3.23    0.43    9(10) +
2005/04/01  19:44:50.000      289409.2   -285086.3  -6735612.3       -24.5      3.24    0.36    9(10) +
2005/04/01  19:45:00.000      299428.0   -209291.2  -6737948.1       -18.4      3.26    0.39    9(10) +
2005/04/01  19:45:10.000      309518.3   -133484.0  -6739411.6         2.4      3.27    0.83    9(10) +
2005/04/01  19:45:20.000      319681.9    -57674.1  -6740008.8        26.4      3.28    0.69    9(10) +
2005/04/01  19:45:30.000      329911.9     18127.8  -6739722.8        37.5      3.29    0.65    9(10) +
2005/04/01  19:45:40.000      340211.8     93913.1  -6738572.0        25.1      3.31    0.43    9(10) +
2005/04/01  19:45:50.000      350577.3    169670.8  -6736542.8        24.6      3.32    0.92    9(10) +
2005/04/01  19:46:00.000      361009.5    245391.9  -6733655.2        48.0      3.33    0.48    9(10) +
2005/04/01  19:46:10.000      371505.0    321066.3  -6729889.2        37.9      3.34    1.06    9(10) +
2005/04/01  19:46:20.000      382064.8    396684.2  -6725248.6        19.2      3.36    0.69    9(10) +
2005/04/01  19:46:30.000      392682.7    472235.2  -6719746.7        33.4      3.37    0.88    9(10) +
2005/04/01  19:46:40.000      403363.4    547710.2  -6713371.8        31.3      4.31    0.53    8(9) +
2005/04/01  19:46:50.000      414100.5    623099.6  -6706124.6         3.8      4.33    0.50    8(8) +
2005/04/01  19:47:00.000      424894.8    698393.1  -6698018.3       -22.7      4.34    0.35    8(8) +
2005/04/01  19:47:10.000      435744.8    773580.4  -6689033.3       -59.7      3.78    0.56    9(9) +
2005/04/01  19:47:20.000      446647.5    848653.1  -6679189.6       -68.5      3.77    0.65   10(10) +
2005/04/01  19:47:30.000      457602.7    923600.7  -6668477.6       -72.5      3.77    0.98   10(10) +
2005/04/01  19:47:40.000      468608.3    998413.9  -6656911.1       -48.6      3.77    0.80   10(10) +
2005/04/01  19:47:50.000      479662.3   1073082.5  -6644482.4       -51.3      3.78    0.47   10(10) +
2005/04/01  19:48:00.000      490764.2   1147596.8  -6631183.4       -78.6      3.78    1.18   10(10) +
2005/04/01  19:48:10.000      501911.0   1221947.2  -6617036.3       -73.1      3.78    0.68   10(10) +
2005/04/01  19:48:20.000      513101.5   1296125.4  -6602034.9       -73.9      3.79    0.29   10(10) +
2005/04/01  19:48:30.000      524334.7   1370119.6  -6586174.1      -112.7      3.79    0.56   10(10) +
2005/04/01  19:48:40.000      535607.4   1443921.9  -6569462.4      -137.2      3.80    0.54   10(10) +
2005/04/01  19:48:50.000      546920.0   1517522.0  -6551894.9      -148.7      3.80    0.26   10(10) +
2005/04/01  19:49:00.000      558268.5   1590910.2  -6533488.3      -127.1      3.80    0.25   10(10) +
2005/04/01  19:49:10.000      569652.5   1664077.5  -6514228.7      -105.3      3.81    0.24   10(10) +
2005/04/01  19:49:20.000      581070.1   1737014.8  -6494126.5      -115.4      3.81    0.43   10(10) +
2005/04/01  19:49:30.000      592519.0   1809711.8  -6473184.4      -109.5      3.81    0.59   10(10) +
2005/04/01  19:49:40.000      603997.1   1882159.5  -6451410.9       -73.4      3.82    0.35   10(10) +
2005/04/01  19:49:50.000      615504.0   1954347.8  -6428793.6       -64.1      3.82    0.78   10(10) +
2005/04/01  19:50:00.000      627036.3   2026269.8  -6405345.8       -65.2      3.83    0.27   10(10) +
2005/04/01  19:50:10.000      638592.4   2097912.5  -6381074.8       -93.9      3.83    0.38   10(10) +
2005/04/01  19:50:20.000      650171.3   2169269.1  -6355972.1      -113.7      3.83    0.79   10(10) +
2005/04/01  19:50:30.000      661770.2   2240330.7  -6330048.4      -100.7      3.84    0.97   10(10) +
2005/04/01  19:50:40.000      673387.4   2311086.7  -6303304.9      -102.3      3.84    1.17   10(10) +
2005/04/01  19:50:50.000      685020.7   2381529.8  -6275745.1      -108.4      3.85    0.58   10(10) +
2005/04/01  19:51:00.000      696669.0   2451647.7  -6247366.5       -82.6      3.85    0.46   10(10) +
2005/04/01  19:51:10.000      708329.1   2521433.8  -6218187.0       -43.9      3.85    0.82   10(10) +
2005/04/01  19:51:20.000      720000.5   2590878.4  -6188191.7       -34.8      3.86    0.71   10(10) +
2005/04/01  19:51:30.000      731679.8   2659974.1  -6157409.0       -27.5      3.86    0.95   10(10) +
PR  postfit stddev threshold exceeded (2.05m);  discarding PRN G04 (resid  10.00m; SNR 13,24)
2005/04/01  19:51:40.000      743366.2   2728708.0  -6125803.1       -52.5      6.40    0.51    9(10) +
PR  postfit stddev threshold exceeded (2.33m);  discarding PRN G04 (resid  10.95m; SNR 12,22)
2005/04/01  19:51:50.000      755056.6   2797076.1  -6093422.0       -39.4      6.38    0.72    9(10) +
2005/04/01  19:52:00.000      766747.8   2865068.1  -6060267.9        -8.1      3.93    1.02    9(9) +
2005/04/01  19:52:10.000      778440.5   2932673.5  -6026310.2        12.7      3.93    1.00    9(9) +
2005/04/01  19:52:20.000      790131.1   2999883.7  -5991572.3        20.7      3.94    0.42    9(9) +
2005/04/01  19:52:30.000      801817.7   3066692.3  -5956061.1        10.0      4.05    0.18    8(9) +
2005/04/01  19:52:40.000      813498.7   3133088.6  -5919775.9        -5.7      4.06    0.25    8(9) +
2005/04/01  19:52:50.000      825171.3   3199064.6  -5882725.1       -15.2      4.06    0.25    8(9) +
PR  postfit stddev threshold exceeded (28.87m);  discarding PRN G28 (resid -92.12m; SNR 7,7)
2005/04/01  19:53:00.000      836834.2   3264608.9  -5844903.5         0.7      2.27    0.49    9(10) +
2005/04/01  19:53:10.000      848483.0   3329718.6  -5806332.5        14.1      2.27    0.22    9(9) +
2005/04/01  19:53:20.000      860118.5   3394381.4  -5767004.5         0.1      2.27    0.29    9(9) +
2005/04/01  19:53:30.000      871736.2   3458592.4  -5726933.4        -8.6      2.27    0.37    9(9) +
2005/04/01  19:53:40.000      883336.3   3522340.8  -5686116.4       -21.1      2.27    0.36    9(9) +
2005/04/01  19:53:50.000      894915.0   3585615.7  -5644561.3       -13.0      2.27    0.23    9(9) +
2005/04/01  19:54:00.000      906470.5   3648415.1  -5602276.1         0.4      2.09    0.68   10(10) +
2005/04/01  19:54:10.000      917999.8   3710726.3  -5559265.4        13.6      2.09    0.77   10(10) +
PR  postfit stddev threshold exceeded (2.01m);  discarding PRN G28 (resid   5.81m; SNR 12,25)
2005/04/01  19:54:20.000      929501.5   3772540.0  -5515528.5         7.3      2.27    0.73    9(10) +
2005/04/01  19:54:30.000      940973.3   3833856.2  -5471082.9        -6.5      2.09    0.99   10(10) +
2005/04/01  19:54:40.000      952412.9   3894660.9  -5425922.8       -25.3      2.62    0.47    9(9) +
2005/04/01  19:54:50.000      963818.8   3954947.9  -5380059.5       -43.4      2.61    1.25    9(9) +
2005/04/01  19:55:00.000      975187.0   4014703.6  -5333497.5       -35.0      2.61    0.49    9(9) +
2005/04/01  19:55:10.000      986516.3   4073927.9  -5286244.5       -36.0      2.61    0.41    9(9) +
2005/04/01  19:55:20.000      997805.4   4132608.6  -5238301.2       -59.9      2.61    0.68    9(9) +
2005/04/01  19:55:30.000     1009049.8   4190742.4  -5189682.4       -59.0      2.61    0.42    9(9) +
2005/04/01  19:55:40.000     1020249.0   4248320.7  -5140391.2       -45.4      2.61    0.71    9(9) +
2005/04/01  19:55:50.000     1031401.3   4305332.2  -5090427.7       -66.0      2.61    0.39    9(9) +
2005/04/01  19:56:00.000     1042502.7   4361772.6  -5039804.2       -77.9      2.61    0.58    9(9) +
2005/04/01  19:56:10.000     1053551.2   4417637.4  -4988529.3       -62.5      2.61    0.33    9(9) +
2005/04/01  19:56:20.000     1064545.4   4472917.1  -4936606.2       -67.5      2.60    0.87    9(9) +
2005/04/01  19:56:30.000     1075482.2   4527601.4  -4884040.9       -87.8      2.60    0.48    9(9) +
2005/04/01  19:56:40.000     1086359.1   4581684.5  -4830839.3       -81.3      2.60    0.93    9(9) +
2005/04/01  19:56:50.000     1097174.9   4635160.2  -4777010.7       -76.5      2.60    0.43    9(9) +
2005/04/01  19:57:00.000     1107927.1   4688025.4  -4722562.5       -98.1      2.60    0.90    9(9) +
2005/04/01  19:57:10.000     1118611.8   4740269.7  -4667502.4      -103.8      2.60    0.72    9(9) +
2005/04/01  19:57:20.000     1129228.2   4791883.7  -4611833.7       -95.1      2.60    0.37    9(9) +
2005/04/01  19:57:30.000     1139774.7   4842864.6  -4555563.4      -107.3      2.61    0.74    9(9) +
2005/04/01  19:57:40.000     1150247.5   4893207.4  -4498704.0      -122.1      2.61    0.78    9(9) +
2005/04/01  19:57:50.000     1160643.9   4942898.9  -4441258.8      -109.2      2.61    0.72    9(9) +
2005/04/01  19:58:00.000     1170962.9   4991941.9  -4383236.8      -106.2      2.61    0.17    9(9) +
2005/04/01  19:58:10.000     1181202.0   5040321.4  -4324643.1      -126.1      2.61    0.69    9(9) +
2005/04/01  19:58:20.000     1191359.2   5088040.5  -4265489.2      -117.2      2.61    0.57    9(9) +
2005/04/01  19:58:30.000     1201431.2   5135084.8  -4205780.9       -99.6      2.61    0.24    9(9) +
2005/04/01  19:58:40.000     1211415.6   5181450.4  -4145525.0      -110.3      2.99    0.56    9(10) +
2005/04/01  19:58:50.000     1221311.0   5227133.3  -4084728.8      -112.9      2.40    0.41   10(10) +
2005/04/01  19:59:00.000     1231114.6   5272128.2  -4023402.0       -89.6      2.40    1.29   10(10) +
2005/04/01  19:59:10.000     1240824.9   5316425.5  -3961551.8       -90.5      2.40    0.72   10(10) +
2005/04/01  19:59:20.000     1250437.8   5360015.5  -3899182.9      -109.5      2.40    0.76   10(10) +
2005/04/01  19:59:30.000     1259954.4   5402911.4  -3836312.1       -90.6      2.40    0.88   10(10) +
2005/04/01  19:59:40.000     1269368.3   5445087.4  -3772939.6       -78.3      2.40    0.52   10(10) +
2005/04/01  19:59:50.000     1278679.3   5486549.9  -3709075.1       -91.7      2.41    1.46   10(10) +
2005/04/01  20:00:00.000     1287886.2   5527283.5  -3644728.1       -90.4      2.41    0.45   10(10) +
2005/04/01  20:00:10.000     1296983.5   5567289.0  -3579905.1       -74.3      2.41    0.98   10(10) +
2005/04/01  20:00:20.000     1305971.7   5606569.5  -3514618.4       -84.4      2.41    0.68   10(10) +
2005/04/01  20:00:30.000     1314848.4   5645109.8  -3448874.8       -99.0      2.41    0.79   10(10) +
2005/04/01  20:00:40.000     1323610.3   5682904.0  -3382680.0       -86.9      2.42    0.87   10(10) +
2005/04/01  20:00:50.000     1332255.2   5719950.1  -3316044.2       -87.1      2.42    0.50   10(10) +
2005/04/01  20:01:00.000     1340782.6   5756249.4  -3248979.9      -103.6      2.42    1.08   10(10) +
2005/04/01  20:01:10.000     1349188.6   5791786.2  -3181489.2      -101.5      2.42    0.42   10(10) +
2005/04/01  20:01:20.000     1357470.5   5826560.2  -3113583.8       -91.5      2.43    0.43   10(10) +
2005/04/01  20:01:30.000     1365626.5   5860569.1  -3045273.7      -111.3      2.43    0.87   10(10) +
2005/04/01  20:01:40.000     1373655.8   5893814.5  -2976568.6      -118.5      2.43    0.69   10(10) +
2005/04/01  20:01:50.000     1381554.6   5926278.9  -2907473.2      -100.6      2.99    0.28    9(9) +
2005/04/01  20:02:00.000     1389321.2   5957965.3  -2837998.8      -103.4      2.99    0.44    9(9) +
2005/04/01  20:02:10.000     1396955.5   5988873.5  -2768155.7      -118.0      2.71    0.34   10(10) +
2005/04/01  20:02:20.000     1404452.4   6018992.3  -2697951.2      -104.5      2.71    0.39   10(10) +
2005/04/01  20:02:30.000     1411810.2   6048321.6  -2627395.4       -91.0      2.71    0.23   10(10) +
2005/04/01  20:02:40.000     1419027.3   6076856.0  -2556496.3      -105.3      2.71    0.29   10(10) +
2005/04/01  20:02:50.000     1426103.2   6104595.7  -2485264.3      -102.4      2.70    0.38   10(10) +
2005/04/01  20:03:00.000     1433032.0   6131530.6  -2413708.1       -83.3      2.70    0.29   10(10) +
2005/04/01  20:03:10.000     1439814.8   6157662.8  -2341837.1       -86.7      2.70    0.37   10(10) +
2005/04/01  20:03:20.000     1446450.0   6182990.9  -2269661.5       -91.8      2.70    0.23   10(10) +
2005/04/01  20:03:30.000     1452933.5   6207506.8  -2197188.7       -69.6      2.70    0.38   10(10) +
2005/04/01  20:03:40.000     1459263.3   6231206.9  -2124429.4       -66.1      2.70    0.20   10(10) +
2005/04/01  20:03:50.000     1465437.4   6254091.2  -2051393.4       -84.1      2.69    0.56   10(10) +
2005/04/01  20:04:00.000     1471455.5   6276157.4  -1978089.6       -78.3      2.69    0.38   10(10) +
2005/04/01  20:04:10.000     1477315.6   6297403.3  -1904527.8       -62.7      2.69    0.26   10(10) +
2005/04/01  20:04:20.000     1483013.6   6317822.9  -1830717.3       -79.8      2.69    0.30   10(10) +
2005/04/01  20:04:30.000     1488547.7   6337415.5  -1756668.0       -91.2      2.69    0.26   10(10) +
2005/04/01  20:04:40.000     1493918.6   6356179.7  -1682389.7       -79.4      2.69    0.36   10(10) +
2005/04/01  20:04:50.000     1499120.2   6374109.2  -1607891.1       -92.9      2.69    0.48   10(10) +
2005/04/01  20:05:00.000     1504156.3   6391210.5  -1533183.3      -120.9      2.69    0.48   10(10) +
2005/04/01  20:05:10.000     1509021.2   6407474.6  -1458275.4      -125.4      2.69    0.90   10(10) +
2005/04/01  20:05:20.000     1513710.5   6422895.9  -1383176.2      -128.9      2.69    0.40   10(10) +
2005/04/01  20:05:30.000     1518227.6   6437481.6  -1307897.4      -105.6      2.68    0.50   10(10) +
2005/04/01  20:05:40.000     1522566.3   6451222.1  -1232446.9      -107.9      2.68    0.52   10(10) +
2005/04/01  20:05:50.000     1526729.9   6464125.9  -1156836.1      -129.8      3.66    0.77    9(9) +
2005/04/01  20:06:00.000     1530712.6   6476181.2  -1081074.3      -131.3      3.66    0.34    9(9) +
2005/04/01  20:06:10.000     1534513.2   6487392.3  -1005171.2      -125.6      3.65    0.45    9(9) +
2005/04/01  20:06:20.000     1538131.5   6497754.9   -929136.3       -93.5      3.64    0.34    9(9) +
2005/04/01  20:06:30.000     1541564.0   6507271.2   -852981.1       -80.2      3.64    0.39    9(9) +
2005/04/01  20:06:40.000     1544809.7   6515938.1   -776713.7       -96.4      3.63    0.45    9(9) +
2005/04/01  20:06:50.000     1547867.3   6523753.0   -700343.9       -96.3      2.84    0.87   10(10) +
2005/04/01  20:07:00.000     1550735.0   6530721.6   -623885.0       -88.5      2.83    0.51   10(10) +
2005/04/01  20:07:10.000     1553411.0   6536835.8   -547343.4      -121.0      2.83    0.53   10(10) +
2005/04/01  20:07:20.000     1555893.2   6542096.3   -470729.3      -151.0      2.83    0.70   10(10) +
2005/04/01  20:07:30.000     1558181.3   6546509.9   -394056.2      -154.6      2.82    0.71   10(10) +
2005/04/01  20:07:40.000     1560272.7   6550065.1   -317329.1      -144.1      2.82    0.41   10(10) +
2005/04/01  20:07:50.000     1562166.0   6552768.9   -240561.2      -119.2      2.81    0.58   10(10) +
2005/04/01  20:08:00.000     1563860.1   6554619.1   -163761.8      -127.5      2.81    0.49   10(10) +
2005/04/01  20:08:10.000     1565353.0   6555618.4    -86942.4      -133.3      2.81    0.46   10(10) +
2005/04/01  20:08:20.000     1566644.1   6555763.5    -10110.8      -109.6      2.80    0.64   10(10) +
2005/04/01  20:08:30.000     1567730.0   6555054.4     66723.1      -103.5      2.80    1.04   10(10) +
2005/04/01  20:08:40.000     1568612.3   6553493.9    143547.5      -115.6      2.80    0.61   10(10) +
2005/04/01  20:08:50.000     1569287.2   6551081.8    220352.6       -97.4      2.80    0.81   10(10) +
2005/04/01  20:09:00.000     1569754.5   6547819.0    297128.8       -73.1      2.79    0.54   10(10) +
2005/04/01  20:09:10.000     1570013.8   6543706.6    373867.3       -79.1      2.79    0.61   10(10) +
2005/04/01  20:09:20.000     1570061.3   6538741.5    450556.4       -72.8      2.79    0.72   10(10) +
2005/04/01  20:09:30.000     1569896.3   6532927.8    527187.5       -42.3      2.79    0.56   10(10) +
2005/04/01  20:09:40.000     1569520.2   6526267.7    603747.5       -34.3      2.78    0.70   10(10) +
2005/04/01  20:09:50.000     1568928.0   6518758.4    680228.9       -38.0      2.78    1.21   10(10) +
2005/04/01  20:10:00.000     1568122.0   6510405.8    756622.8        -5.2      2.78    1.18   10(10) +
2005/04/01  20:10:10.000     1567099.1   6501208.4    832917.6        20.6      2.78    0.87   10(10) +
2005/04/01  20:10:20.000     1565859.0   6491168.5    909102.1        21.3      2.78    1.24   10(10) +
PR  postfit stddev threshold exceeded (2.07m);  discarding PRN G24 (resid  -5.87m; SNR 11,21)
2005/04/01  20:10:30.000     1564400.2   6480290.1    985169.5         4.5      2.89    0.43    9(10) +
2005/04/01  20:10:40.000     1562721.4   6468567.8   1061107.2       -31.1      2.77    0.90   10(10) +
PR  postfit stddev threshold exceeded (2.90m);  discarding PRN G24 (resid  -8.39m; SNR 9,20)
2005/04/01  20:10:50.000     1560821.4   6456010.4   1136905.9       -30.5      2.88    0.39    9(10) +
2005/04/01  20:11:00.000     1558700.8   6442617.1   1212555.2       -31.2      2.77    1.13   10(10) +
